uniqueId,fullName,courseName,department,number,creditHours,status,isReserved,instructionMode,instructors,schedule,flags,core,url,registerURL,description,semester,scrapedAt
"5830","STA 372T 16-OPTIMIZATION METHOD FINANCE","16-OPTIMIZATION METHOD FINANCE","STA","372T","3","OPEN","true","In Person","[{""fullName"":""MITCHELL, DANIEL A"",""firstName"":""DANIEL"",""lastName"":""MITCHELL"",""middleInitial"":""A""}]","[{""days"":""MW"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""UTC 3.110""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/05830/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967316969"
"6235","MAN 320F FNDTNS MGMT/ORG BEHAVIOR-WB","FNDTNS MGMT/ORG BEHAVIOR-WB","MAN","320F","3","OPEN","false","Online","[{""fullName"":""AROIAN, MIHRAN A"",""firstName"":""MIHRAN"",""lastName"":""AROIAN"",""middleInitial"":""A""}]","[]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06235/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279984"
"6240","MAN 320F FNDTNS MGMT/ORG BEHAVIOR-WB","FNDTNS MGMT/ORG BEHAVIOR-WB","MAN","320F","3","OPEN","false","Online","[{""fullName"":""AROIAN, MIHRAN A"",""firstName"":""MIHRAN"",""lastName"":""AROIAN"",""middleInitial"":""A""}]","[]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06240/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279984"
"6245","MAN 320F FNDTNS OF MGMT/ORG BEHAVIOR","FNDTNS OF MGMT/ORG BEHAVIOR","MAN","320F","3","CLOSED","false","In Person","[{""fullName"":""AROIAN, MIHRAN A"",""firstName"":""MIHRAN"",""lastName"":""AROIAN"",""middleInitial"":""A""}]","[{""days"":""MW"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""UTC 3.134""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06245/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279984"
"6250","MAN 327 INNOVATION/ENTREPRENEURSHIP","INNOVATION/ENTREPRENEURSHIP","MAN","327","3","OPEN","false","In Person","[{""fullName"":""NELSON, JIM L"",""firstName"":""JIM"",""lastName"":""NELSON"",""middleInitial"":""L""}]","[{""days"":""TTH"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""CBA 4.332""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06250/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279984"
"6255","MAN 327 INNOVATION/ENTREPRENEURSHIP","INNOVATION/ENTREPRENEURSHIP","MAN","327","3","OPEN","false","In Person","[{""fullName"":""NELSON, JIM L"",""firstName"":""JIM"",""lastName"":""NELSON"",""middleInitial"":""L""}]","[{""days"":""TTH"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""CBA 4.332""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06255/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279984"
"6260","MAN 327 INNOVATION/ENTREPRENEURSHIP","INNOVATION/ENTREPRENEURSHIP","MAN","327","3","OPEN","false","In Person","[{""fullName"":""NELSON, JIM L"",""firstName"":""JIM"",""lastName"":""NELSON"",""middleInitial"":""L""}]","[{""days"":""TTH"",""hours"":""2:00 p.m.-3:30 p.m."",""location"":""CBA 4.332""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06260/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279984"
"6265","MAN 327 INNOVATION/ENTREPRENEURSHIP","INNOVATION/ENTREPRENEURSHIP","MAN","327","3","OPEN","false","In Person","[{""fullName"":""NELSON, JIM L"",""firstName"":""JIM"",""lastName"":""NELSON"",""middleInitial"":""L""}]","[{""days"":""MW"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""RRH 3.414""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06265/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279984"
"6270","MAN 327E NEW VENTURE MECHANICS","NEW VENTURE MECHANICS","MAN","327E","3","OPEN","false","In Person","[{""fullName"":""MARSHALL, ZACH"",""firstName"":""ZACH"",""lastName"":""MARSHALL""}]","[{""days"":""MW"",""hours"":""8:00 a.m.-9:30 a.m."",""location"":""CBA 5.328""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06270/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279984"
"6275","MAN 327E NEW VENTURE MECHANICS","NEW VENTURE MECHANICS","MAN","327E","3","OPEN","false","In Person","[{""fullName"":""PETERSON, MICHAEL S"",""firstName"":""MICHAEL"",""lastName"":""PETERSON"",""middleInitial"":""S""}]","[{""days"":""MW"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""RRH 3.402""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06275/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279984"
"6280","MAN 327E NEW VENTURE MECHANICS","NEW VENTURE MECHANICS","MAN","327E","3","OPEN","false","In Person","[{""fullName"":""MARSHALL, ZACH"",""firstName"":""ZACH"",""lastName"":""MARSHALL""}]","[{""days"":""MW"",""hours"":""3:30 p.m.-5:00 p.m."",""location"":""CBA 4.332""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06280/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279984"
"6285","MAN 327H INNOVTN/ENTREPRNRSP: HONORS","INNOVTN/ENTREPRNRSP: HONORS","MAN","327H","3","OPEN","true","In Person","[{""fullName"":""KETKAR, HARSH"",""firstName"":""HARSH"",""lastName"":""KETKAR""}]","[{""days"":""TTH"",""hours"":""8:00 a.m.-9:30 a.m."",""location"":""CBA 4.330""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06285/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279984"
"6290","MAN 327H INNOVTN/ENTREPRNRSP: HONORS","INNOVTN/ENTREPRNRSP: HONORS","MAN","327H","3","CLOSED","false","In Person","[{""fullName"":""KETKAR, HARSH"",""firstName"":""HARSH"",""lastName"":""KETKAR""}]","[{""days"":""TTH"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":""CBA 4.330""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06290/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279984"
"6295","MAN 327H INNOVTN/ENTREPRNRSP: HONORS","INNOVTN/ENTREPRNRSP: HONORS","MAN","327H","3","CLOSED","false","In Person","[{""fullName"":""KETKAR, HARSH"",""firstName"":""HARSH"",""lastName"":""KETKAR""}]","[{""days"":""TTH"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""CBA 4.330""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06295/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279984"
"6300","MAN 328 CONSULTING & CHANGE MANAGEMENT","CONSULTING & CHANGE MANAGEMENT","MAN","328","3","OPEN","false","In Person","[{""fullName"":""RITCHIE-DUNHAM, JAMES L"",""firstName"":""JAMES"",""lastName"":""RITCHIE-DUNHAM"",""middleInitial"":""L""}]","[{""days"":""MW"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""CBA 5.328""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06300/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279984"
"6305","MAN 334M HEALTHCARE SYSTEM MANAGEMENT","HEALTHCARE SYSTEM MANAGEMENT","MAN","334M","3","OPEN","false","In Person","[{""fullName"":""LOESCHER, KRISTIE J"",""firstName"":""KRISTIE"",""lastName"":""LOESCHER"",""middleInitial"":""J""}]","[{""days"":""MW"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":""GSB 2.120""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06305/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6310","MAN 334M HEALTHCARE SYSTEM MANAGEMENT","HEALTHCARE SYSTEM MANAGEMENT","MAN","334M","3","OPEN","false","In Person","[{""fullName"":""FARIA, MARY F"",""firstName"":""MARY"",""lastName"":""FARIA"",""middleInitial"":""F""}]","[{""days"":""TTH"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""RRH 4.402""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06310/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6315","MAN 336 ORGANIZATIONAL BEHAVIOR","ORGANIZATIONAL BEHAVIOR","MAN","336","3","CLOSED","false","In Person","[{""fullName"":""WILT, RANDOLPH"",""firstName"":""RANDOLPH"",""lastName"":""WILT""}]","[{""days"":""TTH"",""hours"":""8:00 a.m.-9:30 a.m."",""location"":""UTC 1.116""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06315/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6320","MAN 336 ORGANIZATIONAL BEHAVIOR","ORGANIZATIONAL BEHAVIOR","MAN","336","3","OPEN","false","In Person","[{""fullName"":""BRAZIER, ELISE A"",""firstName"":""ELISE"",""lastName"":""BRAZIER"",""middleInitial"":""A""}]","[{""days"":""MW"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":""CBA 5.330""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06320/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6325","MAN 336 ORGANIZATIONAL BEHAVIOR","ORGANIZATIONAL BEHAVIOR","MAN","336","3","OPEN","false","In Person","[{""fullName"":""PANDYA, MAULIK"",""firstName"":""MAULIK"",""lastName"":""PANDYA""}]","[{""days"":""TTH"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":""RRH 5.420""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06325/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6330","MAN 336 ORGANIZATIONAL BEHAVIOR","ORGANIZATIONAL BEHAVIOR","MAN","336","3","OPEN","false","In Person","[{""fullName"":""WILT, RANDOLPH"",""firstName"":""RANDOLPH"",""lastName"":""WILT""}]","[{""days"":""TTH"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":""UTC 1.116""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06330/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6335","MAN 336 ORGANIZATIONAL BEHAVIOR","ORGANIZATIONAL BEHAVIOR","MAN","336","3","OPEN","false","In Person","[{""fullName"":""PANDYA, MAULIK"",""firstName"":""MAULIK"",""lastName"":""PANDYA""}]","[{""days"":""TTH"",""hours"":""2:00 p.m.-3:30 p.m."",""location"":""RRH 3.406""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06335/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6340","MAN 336 ORGANIZATIONAL BEHAVIOR","ORGANIZATIONAL BEHAVIOR","MAN","336","3","OPEN","false","In Person","[{""fullName"":""RAUZI, TOM"",""firstName"":""TOM"",""lastName"":""RAUZI""}]","[{""days"":""MW"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""UTC 1.130""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06340/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6345","MAN 336 ORGANIZATIONAL BEHAVIOR","ORGANIZATIONAL BEHAVIOR","MAN","336","3","OPEN","false","In Person","[{""fullName"":""PANDYA, MAULIK"",""firstName"":""MAULIK"",""lastName"":""PANDYA""}]","[{""days"":""TTH"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""RRH 5.420""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06345/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6350","MAN 336 ORGANIZATIONAL BEHAVIOR","ORGANIZATIONAL BEHAVIOR","MAN","336","3","OPEN","false","In Person","[{""fullName"":""GAVILLET, REBECCA"",""firstName"":""REBECCA"",""lastName"":""GAVILLET""}]","[{""days"":""MW"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""GSB 5.154""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06350/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6355","MAN 336 ORGANIZATIONAL BEHAVIOR","ORGANIZATIONAL BEHAVIOR","MAN","336","3","OPEN","false","In Person","[{""fullName"":""HUSSAIN, INSIYA"",""firstName"":""INSIYA"",""lastName"":""HUSSAIN""}]","[{""days"":""MW"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""UTC 4.102""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06355/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6360","MAN 336 ORGANIZATIONAL BEHAVIOR","ORGANIZATIONAL BEHAVIOR","MAN","336","3","OPEN","false","In Person","[{""fullName"":""RAUZI, TOM"",""firstName"":""TOM"",""lastName"":""RAUZI""}]","[{""days"":""MW"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""UTC 1.130""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06360/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6365","MAN 336 ORGANIZATIONAL BEHAVIOR","ORGANIZATIONAL BEHAVIOR","MAN","336","3","OPEN","false","In Person","[{""fullName"":""RAUZI, TOM"",""firstName"":""TOM"",""lastName"":""RAUZI""}]","[{""days"":""MW"",""hours"":""2:00 p.m.-3:30 p.m."",""location"":""UTC 1.130""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06365/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6370","MAN 336 ORGANIZATIONAL BEHAVIOR-WB","ORGANIZATIONAL BEHAVIOR-WB","MAN","336","3","OPEN","false","Online","[{""fullName"":""BRAZIER, ELISE A"",""firstName"":""ELISE"",""lastName"":""BRAZIER"",""middleInitial"":""A""}]","[{""days"":""MW"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":"" ""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06370/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6375","MAN 336 ORGANIZATIONAL BEHAVIOR-WB","ORGANIZATIONAL BEHAVIOR-WB","MAN","336","3","OPEN","false","Online","[{""fullName"":""BRAZIER, ELISE A"",""firstName"":""ELISE"",""lastName"":""BRAZIER"",""middleInitial"":""A""}]","[{""days"":""MW"",""hours"":""2:00 p.m.-3:30 p.m."",""location"":"" ""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06375/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6380","MAN 336H ORGANIZATNL BEHAVIOR: HONORS","ORGANIZATNL BEHAVIOR: HONORS","MAN","336H","3","CLOSED","false","In Person","[{""fullName"":""PATIL, SHEFALI V"",""firstName"":""SHEFALI"",""lastName"":""PATIL"",""middleInitial"":""V""}]","[{""days"":""MW"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""RRH 3.304""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06380/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6385","MAN 336H ORGANIZATNL BEHAVIOR: HONORS","ORGANIZATNL BEHAVIOR: HONORS","MAN","336H","3","CLOSED","false","In Person","[{""fullName"":""PATIL, SHEFALI V"",""firstName"":""SHEFALI"",""lastName"":""PATIL"",""middleInitial"":""V""}]","[{""days"":""MW"",""hours"":""2:00 p.m.-3:30 p.m."",""location"":""RRH 3.304""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06385/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6390","MAN 340 LEADERSHIP/URB ENGAGEMNT-UTNY","LEADERSHIP/URB ENGAGEMNT-UTNY","MAN","340","3","OPEN","true","Hybrid","[{""fullName"":""ECKSTEIN, ALICE"",""firstName"":""ALICE"",""lastName"":""ECKSTEIN""}]","[{""days"":""W"",""hours"":""3:00 p.m.-5:00 p.m."",""location"":""NY1 1520""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06390/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6395","MAN 347P ENTREPRENEURSHIP PRACTICUM","ENTREPRENEURSHIP PRACTICUM","MAN","347P","3","OPEN","false","In Person","[{""fullName"":""NORTHERN, RODNEY A"",""firstName"":""RODNEY"",""lastName"":""NORTHERN"",""middleInitial"":""A""}]","[{""days"":""T"",""hours"":""3:30 p.m.-6:30 p.m."",""location"":""RRH 5.408""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06395/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6400","MAN 347P ENTREPRENEURSHIP PRACTICUM","ENTREPRENEURSHIP PRACTICUM","MAN","347P","3","CLOSED","false","In Person","[{""fullName"":""FEFERMAN, REBECCA"",""firstName"":""REBECCA"",""lastName"":""FEFERMAN""}]","[{""days"":""TH"",""hours"":""3:30 p.m.-6:30 p.m."",""location"":""RRH 5.420""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06400/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6405","MAN 366P MGMT PRACT: SOCL ENTRPRNSHP I","MGMT PRACT: SOCL ENTRPRNSHP I","MAN","366P","3","CLOSED","false","In Person","[{""fullName"":""ANDERSON, GARY"",""firstName"":""GARY"",""lastName"":""ANDERSON""}]","[{""days"":""MW"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""UTC 4.104""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06405/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6410","MAN 369P SOCIAL INNOVATION PRACTICUM","SOCIAL INNOVATION PRACTICUM","MAN","369P","3","OPEN","false","In Person","[{""fullName"":""KOTHARE, MEETA"",""firstName"":""MEETA"",""lastName"":""KOTHARE""}]","[{""days"":""TTH"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""CBA 5.328""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06410/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6415","MAN 171T LONGHORN STARTUP SEMINAR","LONGHORN STARTUP SEMINAR","MAN","171T","1","OPEN","false","In Person","[{""fullName"":""BAER, JOSHUA DANA"",""firstName"":""JOSHUA"",""lastName"":""BAER"",""middleInitial"":""DANA""}]","[{""days"":""T"",""hours"":""3:30 p.m.-6:00 p.m."",""location"":""WEL 3.502""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06415/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6420","MAN 372T DESIGN YOUR EXCEPTIONAL LIFE","DESIGN YOUR EXCEPTIONAL LIFE","MAN","372T","3","OPEN","false","In Person","[{""fullName"":""MITCHELL, JOHN S"",""firstName"":""JOHN"",""lastName"":""MITCHELL"",""middleInitial"":""S""}]","[{""days"":""TTH"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""RRH 5.420""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06420/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6424","MAN 372T 1-INTERCULTURAL MANAGEMENT","1-INTERCULTURAL MANAGEMENT","MAN","372T","3","OPEN","true","In Person","[{""fullName"":""MENDEZ, DEIRDRE B"",""firstName"":""DEIRDRE"",""lastName"":""MENDEZ"",""middleInitial"":""B""}]","[{""days"":""MW"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""CBA 4.332""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06424/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279985"
"6425","MAN 372T 6-PERFORMANCE/SPORTS ANLYTCS","6-PERFORMANCE/SPORTS ANLYTCS","MAN","372T","3","CLOSED","false","In Person","[{""fullName"":""GOLDSBERRY, KIRK P"",""firstName"":""KIRK"",""lastName"":""GOLDSBERRY"",""middleInitial"":""P""}]","[{""days"":""TTH"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":""RRH 3.414""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06425/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967279986"
"6880","MKT 320F FOUNDATIONS OF MARKETING","FOUNDATIONS OF MARKETING","MKT","320F","3","CLOSED","false","Hybrid","[{""fullName"":""WALLS, STEPHEN M"",""firstName"":""STEPHEN"",""lastName"":""WALLS"",""middleInitial"":""M""}]","[{""days"":""MW"",""hours"":""11:30 a.m.-1:00 p.m."",""location"":""BUR 124""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06880/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967284858"
"6885","MKT 320F FOUNDATIONS OF MARKETING-WB","FOUNDATIONS OF MARKETING-WB","MKT","320F","3","OPEN","false","Online","[{""fullName"":""WALLS, STEPHEN M"",""firstName"":""STEPHEN"",""lastName"":""WALLS"",""middleInitial"":""M""}]","[{""days"":""MW"",""hours"":""11:30 a.m.-1:00 p.m."",""location"":"" ""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06885/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967284858"
"6890","MKT 320F FOUNDATIONS OF MARKETING-WB","FOUNDATIONS OF MARKETING-WB","MKT","320F","3","OPEN","false","Online","[{""fullName"":""WALLS, STEPHEN M"",""firstName"":""STEPHEN"",""lastName"":""WALLS"",""middleInitial"":""M""}]","[]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06890/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967284858"
"6895","MKT 337 PRINCIPLES OF MARKETING","PRINCIPLES OF MARKETING","MKT","337","3","OPEN","false","In Person","[{""fullName"":""MILLER, HERBERT A"",""firstName"":""HERBERT"",""lastName"":""MILLER"",""middleInitial"":""A""}]","[{""days"":""TTH"",""hours"":""8:00 a.m.-9:30 a.m."",""location"":""UTC 4.132""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06895/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967284858"
"6900","MKT 337 PRINCIPLES OF MARKETING","PRINCIPLES OF MARKETING","MKT","337","3","OPEN","false","In Person","[{""fullName"":""PEW, ETHAN H"",""firstName"":""ETHAN"",""lastName"":""PEW"",""middleInitial"":""H""}]","[{""days"":""MW"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":""UTC 3.112""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06900/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967284858"
"6905","MKT 337 PRINCIPLES OF MARKETING","PRINCIPLES OF MARKETING","MKT","337","3","CLOSED","false","In Person","[{""fullName"":""BISETT, DANIEL R"",""firstName"":""DANIEL"",""lastName"":""BISETT"",""middleInitial"":""R""}]","[{""days"":""TTH"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":""UTC 3.132""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06905/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967284858"
"6910","MKT 337 PRINCIPLES OF MARKETING","PRINCIPLES OF MARKETING","MKT","337","3","OPEN","false","In Person","[{""fullName"":""MILLER, HERBERT A"",""firstName"":""HERBERT"",""lastName"":""MILLER"",""middleInitial"":""A""}]","[{""days"":""TTH"",""hours"":""9:30 a.m.-11:00 a.m."",""location"":""UTC 4.132""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06910/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967284858"
"6915","MKT 337 PRINCIPLES OF MARKETING","PRINCIPLES OF MARKETING","MKT","337","3","OPEN","false","In Person","[{""fullName"":""PEW, ETHAN H"",""firstName"":""ETHAN"",""lastName"":""PEW"",""middleInitial"":""H""}]","[{""days"":""MW"",""hours"":""11:00 a.m.-12:30 p.m."",""location"":""UTC 3.112""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06915/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967284858"
"6920","MKT 337 PRINCIPLES OF MARKETING","PRINCIPLES OF MARKETING","MKT","337","3","OPEN","false","In Person","[{""fullName"":""PEW, ETHAN H"",""firstName"":""ETHAN"",""lastName"":""PEW"",""middleInitial"":""H""}]","[{""days"":""MW"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""UTC 3.112""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06920/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967284858"
"6925","MKT 337 PRINCIPLES OF MARKETING","PRINCIPLES OF MARKETING","MKT","337","3","CLOSED","false","In Person","[{""fullName"":""MILLER, HERBERT A"",""firstName"":""HERBERT"",""lastName"":""MILLER"",""middleInitial"":""A""}]","[{""days"":""TTH"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""UTC 4.102""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06925/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967284858"
"6930","MKT 337 PRINCIPLES OF MARKETING","PRINCIPLES OF MARKETING","MKT","337","3","OPEN","false","In Person","[{""fullName"":""BISETT, DANIEL R"",""firstName"":""DANIEL"",""lastName"":""BISETT"",""middleInitial"":""R""}]","[{""days"":""MW"",""hours"":""12:30 p.m.-2:00 p.m."",""location"":""RRH 3.406""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06930/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967284858"
"6935","MKT 337 PRINCIPLES OF MARKETING","PRINCIPLES OF MARKETING","MKT","337","3","CLOSED","false","In Person","[{""fullName"":""GOMEZ MACFARLAND, HECTOR"",""firstName"":""HECTOR"",""lastName"":""GOMEZ MACFARLAND""}]","[{""days"":""MW"",""hours"":""3:30 p.m.-5:00 p.m."",""location"":""UTC 3.124""}]","[]","[]","https://utdirect.utexas.edu/apps/registrar/course_schedule/20259/06935/","undefined","[]","{""year"":2025,""season"":""Fall"",""code"":""20259""}","1768967284858"
